Date;Humidity;WindSpd;WindSpdMin;WindSpdMax;WindDir;AirTem;AirPres Vaisala;Okres
2018-03-23 19:00;95;3.32;2.59;4.14;116.6;1.69;1007.95;I kw. 
2018-03-23 20:00;96;4.14;2.80;4.85;124.4;1.40;1007.94;I kw. 
2018-03-23 21:00;95;3.80;3.06;4.80;142.8;1.49;1008.02;I kw. 
2018-03-23 22:00;96;3.06;2.12;3.69;129.7;1.30;1007.89;I kw. 
2018-03-23 23:00;95;2.17;1.63;2.87;145.5;1.29;1007.93;I kw. 
2018-03-24 00:00;95;2.42;2.01;2.88;110.8;1.20;1007.78;I kw. 
2018-03-24 01:00;94;3.16;2.30;4.13;146.1;1.22;1007.69;I kw. 
2018-03-24 02:00;94;2.95;2.46;3.57;154.9;1.30;1007.40;I kw. 
2018-03-24 03:00;95;3.94;2.75;4.56;149.7;1.31;1007.25;I kw. 
2018-03-24 04:00;95;3.00;2.46;3.60;154.0;1.38;1007.27;I kw. 
2018-03-24 05:00;96;3.19;2.52;3.76;154.1;1.30;1007.24;I kw. 
2018-03-24 06:00;96;3.24;2.03;3.90;164.0;1.40;1007.64;I kw. 
2018-03-24 07:00;95;3.31;2.54;4.39;163.2;1.70;1007.88;I kw. 
2018-03-24 08:00;94;2.79;1.29;3.25;162.0;2.00;1008.29;I kw. 
2018-03-24 09:00;89;2.10;1.49;3.86;185.5;2.92;1008.77;I kw. 
2018-03-24 10:00;86;1.64;0.98;2.58;192.8;3.50;1008.78;I kw. 
2018-03-24 11:00;82;1.21;0.49;1.46;8.5;4.35;1008.46;I kw. 
2018-03-24 12:00;86;1.56;1.27;2.09;18.2;3.44;1008.06;I kw. 
2018-03-24 13:00;91;2.10;1.42;2.45;43.7;2.90;1007.84;I kw. 
2018-03-24 14:00;89;2.40;1.97;2.99;47.5;3.20;1007.98;I kw. 
2018-03-24 15:00;94;2.23;1.80;2.70;62.8;2.70;1007.90;I kw. 
2018-03-24 16:00;94;2.66;1.68;3.04;30.4;2.66;1007.86;I kw. 
2018-03-24 17:00;93;1.64;1.04;2.73;65.4;2.86;1008.14;I kw. 
2018-03-24 18:00;87;0.47;0.00;1.29;228.7;3.25;1008.36;I kw. 
2018-03-24 19:00;74;4.74;3.09;7.71;207.3;4.21;1008.49;I kw. 
2018-03-24 20:00;82;3.54;2.61;4.67;244.7;3.10;1008.46;I kw. 
2018-03-24 21:00;85;1.74;1.21;2.77;185.8;2.10;1008.56;I kw. 
2018-03-24 22:00;84;2.01;1.37;2.68;192.7;2.19;1008.82;I kw. 
2018-03-24 23:00;87;1.71;0.90;2.22;173.9;2.28;1008.65;I kw. 
2018-03-25 00:00;87;1.56;1.18;2.28;177.6;2.10;1008.48;I kw. 
2018-03-25 01:00;89;2.49;1.46;3.34;166.4;1.90;1008.45;I kw. 
2018-03-25 02:00;89;2.31;1.19;2.69;162.4;2.00;1008.22;I kw. 
2018-03-25 03:00;88;2.82;1.80;3.48;167.4;2.10;1008.28;I kw. 
2018-03-25 04:00;88;2.76;2.08;3.40;165.3;1.99;1008.08;I kw. 
2018-03-25 05:00;90;1.55;1.19;2.19;232.9;1.79;1008.01;I kw. 
2018-03-25 06:00;88;1.84;1.04;2.21;203.1;2.07;1008.46;I kw. 
2018-03-25 07:00;86;2.80;1.79;3.44;243.8;2.90;1008.77;I kw. 
2018-03-25 08:00;85;2.84;2.43;3.44;267.4;3.08;1008.93;I kw. 
2018-03-25 09:00;88;3.15;2.67;3.69;275.9;2.88;1009.22;I kw. 
2018-03-25 10:00;87;3.50;2.60;4.16;280.9;3.18;1009.08;I kw. 
2018-03-25 11:00;89;4.09;2.90;4.66;296.1;2.90;1009.08;I kw. 
2018-03-25 12:00;92;4.69;4.05;5.51;312.4;2.78;1009.04;I kw. 
2018-03-25 13:00;92;4.19;3.11;4.87;309.4;2.78;1008.89;I kw. 
2018-03-25 14:00;88;1.74;0.88;2.74;217.6;3.86;1009.12;I kw. 
2018-03-25 15:00;80;2.37;1.85;2.88;242.9;4.70;1008.76;I kw. 
2018-03-25 16:00;82;3.25;2.69;3.99;225.5;4.19;1008.36;I kw. 
2018-03-25 17:00;85;3.20;2.32;3.61;235.4;3.36;1008.20;I kw. 
2018-03-25 18:00;82;1.06;0.57;1.82;213.7;3.00;1008.57;I kw. 
2018-03-25 19:00;86;1.09;0.16;1.79;200.8;2.44;1008.84;I kw. 
2018-03-25 20:00;92;1.89;1.22;2.96;182.3;1.59;1008.93;I kw. 
2018-03-25 21:00;91;2.39;1.92;3.09;209.0;1.60;1008.83;I kw. 
2018-03-25 22:00;91;2.23;1.31;3.30;189.7;1.42;1008.63;I kw. 
2018-03-25 23:00;94;2.35;1.18;2.81;239.0;1.82;1008.57;I kw. 
2018-03-26 00:00;92;2.32;1.87;2.79;209.8;1.30;1008.42;I kw. 
2018-03-26 01:00;91;3.45;2.87;4.60;232.4;2.17;1008.38;I kw. 
2018-03-26 02:00;89;3.25;2.67;4.00;242.2;2.20;1008.49;I kw. 
2018-03-26 03:00;89;4.06;3.10;4.89;222.9;2.00;1008.61;I kw. 
2018-03-26 04:00;89;4.23;3.38;5.25;233.9;2.20;1008.79;I kw. 
2018-03-26 05:00;90;2.99;2.60;4.38;228.9;2.20;1008.87;I kw. 
2018-03-26 06:00;93;3.97;3.20;4.90;242.5;2.42;1009.07;I kw. 
2018-03-26 07:00;96;6.18;5.08;7.36;245.1;2.50;1009.28;I kw. 
2018-03-26 08:00;99;3.85;3.04;4.86;248.3;2.18;1009.82;I kw. 
2018-03-26 09:00;99;4.06;2.40;5.09;253.6;2.30;1010.34;I kw. 
2018-03-26 10:00;100;3.83;3.02;4.84;253.0;2.20;1010.65;I kw. 
2018-03-26 11:00;100;2.67;1.97;3.54;293.9;2.51;1011.40;I kw. 
2018-03-26 12:00;95;4.14;3.37;5.18;12.3;2.48;1011.71;I kw. 
2018-03-26 13:00;95;3.54;2.50;4.40;0.1;2.50;1012.12;I kw. 
2018-03-26 14:00;92;3.15;2.25;4.19;1.1;2.50;1012.55;I kw. 
2018-03-26 15:00;91;2.76;1.48;3.90;3.4;2.50;1012.90;I kw. 
2018-03-26 16:00;96;3.87;2.20;5.26;13.3;2.40;1013.14;I kw. 
2018-03-26 17:00;95;4.59;2.62;5.76;20.8;2.30;1013.61;I kw. 
2018-03-26 18:00;99;5.29;3.72;8.04;35.9;1.60;1014.21;I kw. 
2018-03-26 19:00;93;5.77;3.24;8.00;26.5;1.90;1014.62;I kw. 
2018-03-26 20:00;96;7.14;4.22;9.35;24.8;1.29;1014.92;I kw. 
2018-03-26 21:00;91;7.32;4.68;10.68;38.7;0.97;1015.28;I kw. 
2018-03-26 22:00;82;7.95;4.88;10.90;40.6;1.29;1015.45;I kw. 
2018-03-26 23:00;80;7.87;3.67;10.77;27.1;1.00;1015.54;I kw. 
2018-03-27 00:00;77;5.32;3.00;9.93;46.1;0.50;1015.80;I kw. 
2018-03-27 01:00;77;5.78;2.50;7.58;44.1;0.56;1016.03;I kw. 
2018-03-27 02:00;76;5.59;3.28;8.26;24.2;0.40;1016.02;I kw. 
2018-03-27 03:00;74;5.36;2.02;7.62;26.2;0.50;1016.14;I kw. 
2018-03-27 04:00;73;5.19;3.04;7.04;21.0;0.70;1016.25;I kw. 
2018-03-27 05:00;70;5.59;2.92;10.02;50.0;0.50;1016.33;I kw. 
2018-03-27 06:00;69;5.71;3.42;8.68;55.5;0.60;1016.63;I kw. 
2018-03-27 07:00;70;5.04;2.63;7.34;57.3;0.50;1017.03;I kw. 
2018-03-27 08:00;71;4.59;2.64;6.70;64.6;0.60;1017.33;I kw. 
2018-03-27 09:00;71;4.87;2.21;6.39;69.3;0.40;1017.38;I kw. 
2018-03-27 10:00;69;5.27;3.30;7.30;70.1;0.40;1017.34;I kw. 
2018-03-27 11:00;70;5.90;3.88;8.15;76.8;0.30;1017.38;I kw. 
2018-03-27 12:00;72;6.94;4.57;8.84;67.9;0.44;1017.21;I kw. 
2018-03-27 13:00;66;8.62;5.80;10.54;86.2;0.62;1016.54;I kw. 
2018-03-27 14:00;58;8.75;6.08;11.71;81.7;0.77;1016.62;I kw. 
2018-03-27 15:00;54;8.74;6.65;11.22;75.5;0.70;1016.63;I kw. 
2018-03-27 16:00;60;8.41;5.40;11.06;89.6;0.50;1016.51;I kw. 
2018-03-27 17:00;59;8.73;6.12;11.13;92.4;0.60;1016.42;I kw. 
2018-03-27 18:00;59;7.33;5.06;10.03;107.9;0.58;1016.51;I kw. 
2018-03-27 19:00;62;6.27;4.32;8.76;100.5;0.40;1016.60;I kw. 
2018-03-27 20:00;68;9.47;6.51;11.77;86.1;0.70;1016.55;I kw. 
2018-03-27 21:00;68;9.68;6.82;12.48;85.6;0.80;1016.27;I kw. 
2018-03-27 22:00;57;8.39;4.66;12.16;86.2;0.42;1016.36;I kw. 
2018-03-27 23:00;67;7.33;4.50;10.61;92.1;-0.49;1016.64;I kw. 
2018-03-28 00:00;82;8.43;6.29;10.85;89.5;-1.10;1016.50;I kw. 
2018-03-28 01:00;82;7.34;4.64;9.70;91.8;-1.17;1016.19;I kw. 
2018-03-28 02:00;83;6.18;4.61;7.79;103.8;-1.00;1015.73;I kw. 
2018-03-28 03:00;78;7.97;5.55;10.35;94.1;-0.70;1015.35;I kw. 
2018-03-28 04:00;69;5.68;3.64;7.47;103.7;-0.50;1015.38;I kw. 
2018-03-28 05:00;76;5.77;2.08;8.22;86.6;-1.00;1015.74;I kw. 
2018-03-28 06:00;81;6.24;3.91;8.01;81.6;-1.07;1015.76;I kw. 
2018-03-28 07:00;68;5.14;3.33;7.24;86.5;-0.31;1015.45;I kw. 
2018-03-28 08:00;60;6.58;4.63;8.26;83.5;0.54;1015.34;I kw. 
2018-03-28 09:00;72;7.27;4.79;9.00;86.3;0.70;1015.09;I kw. 
2018-03-28 10:00;74;7.74;5.30;9.66;80.3;0.90;1014.84;I kw. 
2018-03-28 11:00;71;8.24;4.59;10.47;84.9;1.37;1014.07;I kw. 
2018-03-28 12:00;75;8.93;4.94;11.96;84.8;1.40;1013.78;I kw. 
2018-03-28 13:00;73;9.79;7.25;12.81;79.4;1.30;1013.40;I kw. 
2018-03-28 14:00;73;11.82;7.71;15.18;84.4;1.40;1012.56;I kw. 
2018-03-28 15:00;75;11.73;7.52;14.58;89.1;1.30;1012.27;I kw. 
2018-03-28 16:00;72;12.12;8.65;15.41;87.2;1.30;1011.64;I kw. 
2018-03-28 17:00;72;10.38;7.26;13.60;97.5;1.30;1011.35;I kw. 
2018-03-28 18:00;71;8.11;5.73;11.05;100.0;1.10;1011.54;I kw. 
2018-03-28 19:00;72;8.71;6.17;11.80;97.1;1.00;1011.38;I kw. 
2018-03-28 20:00;72;8.64;5.44;11.21;101.6;1.10;1010.81;I kw. 
2018-03-28 21:00;70;8.78;5.89;11.66;106.8;1.20;1010.12;I kw. 
2018-03-28 22:00;66;8.30;6.21;11.75;107.9;1.28;1009.86;I kw. 
2018-03-28 23:00;68;8.97;6.22;11.99;108.4;0.90;1009.27;I kw. 
2018-03-29 00:00;67;8.65;5.54;11.64;105.6;0.80;1008.85;I kw. 
2018-03-29 01:00;69;9.70;6.52;12.67;104.0;0.62;1007.94;I kw. 
2018-03-29 02:00;72;9.67;6.92;12.58;100.9;0.70;1007.35;I kw. 
2018-03-29 03:00;73;10.44;7.09;13.88;103.0;0.70;1006.31;I kw. 
2018-03-29 04:00;74;11.09;8.26;13.73;98.1;0.70;1005.49;I kw. 
2018-03-29 05:00;78;9.51;6.39;11.84;102.9;0.90;1005.31;I kw. 
2018-03-29 06:00;79;9.50;6.02;12.89;107.2;1.12;1005.01;I kw. 
2018-03-29 07:00;81;10.68;7.58;14.10;109.1;1.00;1004.54;I kw. 
2018-03-29 08:00;95;11.81;8.00;15.11;99.4;0.20;1003.90;I kw. 
2018-03-29 09:00;96;11.83;8.48;15.97;105.8;0.25;1003.75;I kw. 
2018-03-29 10:00;96;10.60;6.58;14.23;100.7;0.39;1004.05;I kw. 
2018-03-29 11:00;98;8.99;6.41;12.96;101.4;0.26;1003.78;I kw. 
2018-03-29 12:00;100;9.98;6.96;12.94;109.8;0.30;1003.61;I kw. 
2018-03-29 13:00;99;8.91;6.13;11.74;109.8;0.70;1003.50;I kw. 
2018-03-29 14:00;99;7.75;4.79;10.97;112.3;0.90;1003.35;I kw. 
2018-03-29 15:00;99;7.08;5.34;9.30;121.3;1.00;1003.30;I kw. 
2018-03-29 16:00;99;5.96;4.07;7.56;123.1;1.10;1003.30;I kw. 
2018-03-29 17:00;100;5.96;3.80;7.64;138.7;1.10;1003.45;I kw. 
2018-03-29 18:00;100;5.00;3.76;6.95;139.5;1.30;1003.71;I kw. 
2018-03-29 19:00;98;4.52;2.77;5.86;158.9;1.70;1004.09;I kw. 
2018-03-29 20:00;98;3.73;2.51;5.19;145.8;1.80;1004.20;I kw. 
2018-03-29 21:00;100;3.11;1.81;4.76;149.8;1.60;1004.14;I kw. 
2018-03-29 22:00;100;2.69;1.33;4.10;172.7;1.57;1004.24;I kw. 
2018-03-29 23:00;99;1.59;0.52;3.58;176.2;1.60;1004.43;I kw. 
2018-03-30 00:00;98;1.75;0.23;3.53;196.8;1.60;1004.29;I kw. 
2018-03-30 01:00;95;4.42;2.43;6.26;229.7;1.40;1004.35;I kw. 
2018-03-30 02:00;96;3.84;2.50;5.64;204.9;1.00;1004.24;I kw. 
2018-03-30 03:00;97;3.98;2.39;5.85;188.5;0.90;1003.94;I kw. 
2018-03-30 04:00;97;6.89;4.55;9.76;198.8;0.90;1003.74;I kw. 
2018-03-30 05:00;98;7.78;5.71;10.99;202.9;0.80;1003.69;I kw. 
2018-03-30 06:00;98;8.64;6.13;11.17;218.1;1.00;1004.06;I kw. 
2018-03-30 07:00;100;7.95;5.82;11.30;232.2;1.11;1004.72;I kw. 
2018-03-30 08:00;99;8.91;6.22;11.30;251.6;1.66;1005.08;I kw. 
2018-03-30 09:00;99;10.45;6.95;13.61;254.0;1.66;1005.85;I kw. 
2018-03-30 10:00;99;7.06;4.62;9.80;272.0;2.00;1006.79;I kw. 
2018-03-30 11:00;98;7.30;4.39;9.69;263.9;2.00;1007.39;I kw. 
2018-03-30 12:00;95;7.71;5.69;10.58;277.7;2.10;1007.99;I kw. 
2018-03-30 13:00;96;7.64;5.35;9.57;270.8;2.10;1008.68;I kw. 
2018-03-30 14:00;97;8.99;6.06;11.67;277.5;1.90;1008.37;I kw. 
2018-03-30 15:00;95;6.07;3.90;9.14;318.1;2.10;1008.86;I kw. 
2018-03-30 16:00;97;4.91;3.03;6.89;353.2;1.80;1008.87;I kw. 
2018-03-30 17:00;92;4.67;2.78;6.88;353.0;1.99;1009.37;I kw. 
2018-03-30 18:00;91;4.94;3.04;7.27;3.7;1.80;1009.85;I kw. 
2018-03-30 19:00;89;4.38;2.18;6.70;5.4;1.80;1010.35;I kw. 
2018-03-30 20:00;84;3.56;1.56;5.41;358.6;1.77;1010.66;I kw. 
2018-03-30 21:00;83;3.59;0.94;5.48;354.8;1.76;1010.71;I kw. 
2018-03-30 22:00;80;4.02;2.29;6.50;347.7;1.70;1010.70;I kw. 
2018-03-30 23:00;76;2.69;0.64;4.90;317.9;1.68;1010.53;I kw. 
2018-03-31 00:00;80;3.06;1.10;4.76;19.7;1.50;1009.98;I kw. 
2018-03-31 01:00;78;2.12;0.72;3.92;56.0;1.50;1009.80;I kw. 
2018-03-31 02:00;78;2.99;0.80;4.62;46.0;1.60;1009.69;I kw. 
2018-03-31 03:00;77;3.33;2.27;4.84;72.8;1.50;1009.38;I kw. 
2018-03-31 04:00;82;2.80;1.81;4.40;116.8;1.59;1009.20;I kw. 
2018-03-31 05:00;84;3.60;2.46;4.80;95.0;1.10;1008.69;I kw. 
2018-03-31 06:00;79;4.98;3.41;7.94;99.1;1.70;1009.02;I kw. 
2018-03-31 07:00;81;6.59;4.67;7.94;104.5;1.60;1008.93;I kw. 
2018-03-31 08:00;81;6.60;4.64;8.25;86.1;1.60;1008.59;I kw. 
2018-03-31 09:00;82;7.91;6.39;10.02;99.6;1.60;1007.94;I kw. 
2018-03-31 10:00;84;6.91;5.17;10.37;93.0;1.69;1007.92;I kw. 
2018-03-31 11:00;86;8.90;6.22;11.08;86.5;1.95;1007.18;I kw. 
2018-03-31 12:00;86;9.84;6.91;12.50;80.0;1.90;1006.69;I kw. 
2018-03-31 13:00;85;9.93;7.03;12.58;80.1;1.90;1006.12;I kw. 
2018-03-31 14:00;87;10.97;7.74;13.90;79.8;2.00;1005.37;I kw. 
2018-03-31 15:00;88;11.18;8.16;15.39;85.8;1.90;1004.76;I kw. 
2018-03-31 16:00;90;12.20;7.71;16.30;82.6;1.80;1003.68;I kw. 
2018-03-31 17:00;92;12.45;7.40;16.66;76.5;1.99;1003.03;I kw. 
2018-03-31 18:00;92;10.81;7.50;15.05;84.5;2.19;1003.44;I kw. 
2018-03-31 19:00;93;10.45;7.45;13.60;73.2;2.41;1002.98;I kw. 
2018-03-31 20:00;92;9.53;6.28;12.79;78.9;2.70;1002.44;I kw. 
2018-03-31 21:00;93;8.97;6.23;12.08;78.1;2.90;1001.33;I kw. 
2018-03-31 22:00;93;11.24;7.82;14.59;85.1;2.90;1000.30;I kw. 
2018-03-31 23:00;93;10.50;6.50;14.16;85.0;2.70;999.28;I kw. 
2018-04-01 00:00;94;10.84;7.10;14.73;80.7;2.70;998.34;II kw.
2018-04-01 01:00;94;11.79;7.88;16.16;76.6;2.80;996.79;II kw.
2018-04-01 02:00;96;11.67;8.21;15.42;74.6;2.70;995.96;II kw.
2018-04-01 03:00;99;12.03;6.54;16.15;82.5;2.50;995.41;II kw.
2018-04-01 04:00;100;11.75;7.74;15.58;78.4;2.59;994.45;II kw.
2018-04-01 05:00;100;11.73;8.19;15.55;78.8;2.60;993.97;II kw.
2018-04-01 06:00;100;11.52;7.33;15.40;78.6;2.60;993.70;II kw.
2018-04-01 07:00;100;10.62;7.53;14.17;76.9;2.60;993.33;II kw.
2018-04-01 08:00;100;9.62;5.53;13.36;81.6;2.70;993.37;II kw.
2018-04-01 09:00;100;8.95;6.54;11.77;85.0;2.70;993.25;II kw.
2018-04-01 10:00;100;7.28;4.29;10.56;82.7;2.60;993.09;II kw.
2018-04-01 11:00;100;7.14;4.69;9.66;79.8;2.60;992.91;II kw.
2018-04-01 12:00;100;7.79;4.32;10.82;68.8;2.50;992.62;II kw.
2018-04-01 13:00;100;5.63;3.03;8.16;68.3;2.48;992.59;II kw.
2018-04-01 14:00;100;4.12;1.35;6.63;39.1;2.50;992.59;II kw.
2018-04-01 15:00;100;5.03;2.80;7.19;25.2;2.50;992.84;II kw.
2018-04-01 16:00;100;6.40;3.96;8.78;9.4;2.39;993.01;II kw.
2018-04-01 17:00;100;8.00;5.12;10.91;6.5;2.10;993.41;II kw.
2018-04-01 18:00;100;8.27;5.12;11.84;0.6;2.20;993.97;II kw.
2018-04-01 19:00;100;8.96;5.40;11.94;348.7;1.99;994.59;II kw.
2018-04-01 20:00;100;10.14;6.60;13.18;347.6;1.70;994.97;II kw.
2018-04-01 21:00;100;9.95;6.07;13.87;343.4;1.72;995.56;II kw.
2018-04-01 22:00;100;11.53;6.68;15.11;340.8;1.80;995.99;II kw.
2018-04-01 23:00;100;12.01;8.23;15.77;327.1;1.60;996.43;II kw.
2018-04-02 00:00;99;12.35;7.78;16.58;328.4;1.60;997.09;II kw.
2018-04-02 01:00;98;12.69;7.94;17.03;327.8;1.70;997.86;II kw.
2018-04-02 02:00;96;13.59;8.66;18.61;325.4;1.70;998.45;II kw.
2018-04-02 03:00;96;14.60;9.22;20.20;318.7;1.28;999.29;II kw.
2018-04-02 04:00;97;12.67;8.14;17.57;311.7;0.70;1000.25;II kw.
2018-04-02 05:00;91;11.38;6.31;15.73;320.0;1.50;1000.96;II kw.
2018-04-02 06:00;88;10.82;6.91;14.90;302.6;1.60;1001.68;II kw.
2018-04-02 07:00;89;10.73;7.19;15.06;293.0;1.50;1002.31;II kw.
2018-04-02 08:00;89;9.81;6.63;14.63;286.3;1.50;1003.10;II kw.
2018-04-02 09:00;89;10.29;6.82;13.66;285.0;1.50;1003.85;II kw.
2018-04-02 10:00;87;9.83;5.40;12.83;284.5;1.70;1004.78;II kw.
2018-04-02 11:00;88;10.67;7.50;13.88;278.4;1.80;1005.28;II kw.
2018-04-02 12:00;88;10.63;5.93;15.19;277.6;2.08;1005.81;II kw.
2018-04-02 13:00;89;9.91;6.66;13.01;270.9;2.30;1006.44;II kw.
2018-04-02 14:00;92;10.75;7.11;14.46;264.0;2.40;1006.81;II kw.
2018-04-02 15:00;93;10.49;6.68;15.57;256.2;2.38;1007.37;II kw.
2018-04-02 16:00;88;10.55;7.12;13.95;258.9;2.38;1007.35;II kw.
2018-04-02 17:00;92;11.10;7.02;14.58;253.1;2.10;1007.72;II kw.
2018-04-02 18:00;90;9.58;6.30;12.59;247.3;2.08;1008.21;II kw.
2018-04-02 19:00;91;7.64;4.79;10.85;239.5;1.99;1008.70;II kw.
2018-04-02 20:00;93;6.49;4.19;8.54;230.9;1.39;1008.97;II kw.
2018-04-02 21:00;93;5.83;3.63;7.64;227.8;1.00;1009.10;II kw.
